Order ID;Restaurant Name;Location;Order Time;Delivery Time;Delivery Duration (min);Pizza Size;Pizza Type;Toppings Count;Distance (km);Traffic Level;Payment Method;Is Peak Hour;Is Weekend;Delivery Efficiency (min/km);Topping Density;Order Month;Payment Category;Estimated Duration (min);Delay (min);Is Delayed;Pizza Complexity;Traffic Impact;Order Hour;Restaurant Avg Time
ORD626;Pizza Hut;Miami, FL;15/6/2025 20:00;15/6/2025 20:30;30;Medium;Veg;2;4,1;Low;Wallet;VERDADERO;VERDADERO;7,317073171;0,487804878;June;Online;9,84;20,16;FALSO;4;1;20;29,94845361
ORD627;Little Caesars;Atlanta, GA;15/6/2025 20:05;15/6/2025 20:55;50;XL;Non-Veg;5;8,7;High;Cash;VERDADERO;VERDADERO;5,747126437;0,574712644;June;Offline;20,88;29,12;VERDADERO;20;3;20;28,84422111
ORD628;Domino's;Austin, TX;15/6/2025 21:00;15/6/2025 21:35;35;Large;Cheese Burst;4;5,4;Medium;Card;VERDADERO;VERDADERO;6,481481481;0,740740741;June;Online;12,96;22,04;VERDADERO;12;2;21;30,25943396
ORD629;Papa John's;Seattle, WA;16/6/2025 17:45;16/6/2025 18:10;25;Medium;Gluten-Free;3;3,9;Low;UPI;FALSO;FALSO;6,41025641;0,769230769;June;Online;9,36;15,64;FALSO;6;1;17;28,18627451
ORD630;Pizza Hut;Miami, FL;16/6/2025 18:30;16/6/2025 19:10;40;Large;Stuffed Crust;5;6;Medium;Wallet;VERDADERO;FALSO;6,666666667;0,833333333;June;Online;14,4;25,6;VERDADERO;15;2;18;29,94845361
ORD631;Domino's;Phoenix, AZ;16/6/2025 19:00;16/6/2025 19:35;35;Medium;Veg;2;4,5;Medium;Hut Points;VERDADERO;FALSO;7,777777778;0,444444444;June;Offline;10,8;24,2;VERDADERO;4;2;19;30,25943396
ORD632;Pizza Hut;Dallas, TX;16/6/2025 20:15;16/6/2025 21:00;45;Large;Cheese Burst;4;7,2;High;Card;VERDADERO;FALSO;6,25;0,555555556;June;Online;17,28;27,72;VERDADERO;12;3;20;29,94845361
ORD633;Domino's;Austin, TX;16/6/2025 21:10;16/6/2025 21:40;30;Large;Cheese Burst;4;5,4;Medium;Cash;VERDADERO;FALSO;5,555555556;0,740740741;June;Offline;12,96;17,04;FALSO;12;2;21;30,25943396
ORD634;Little Caesars;Chicago, IL;17/6/2025 18:10;17/6/2025 18:50;40;XL;Sicilian;5;7,8;High;UPI;VERDADERO;FALSO;5,128205128;0,641025641;June;Online;18,72;21,28;VERDADERO;20;3;18;28,84422111
ORD635;Marco’s Pizza;Tampa, FL;17/6/2025 19:15;17/6/2025 19:40;25;Small;Thai Chicken;3;3,2;Medium;Card;VERDADERO;FALSO;7,8125;0,9375;June;Online;7,68;17,32;FALSO;3;2;19;26,66666667
ORD636;Pizza Hut;Miami, FL;17/6/2025 20:00;17/6/2025 20:30;30;Medium;Veg;2;4,1;Low;Wallet;VERDADERO;FALSO;7,317073171;0,487804878;June;Online;9,84;20,16;FALSO;4;1;20;29,94845361
ORD637;Papa John's;San Diego, CA;18/6/2025 17:45;18/6/2025 18:35;50;Large;Non-Veg;4;8,3;High;Card;FALSO;FALSO;6,024096386;0,481927711;June;Online;19,92;30,08;VERDADERO;12;3;17;28,18627451
ORD638;Domino's;Austin, TX;18/6/2025 19:05;18/6/2025 19:40;35;Large;Cheese Burst;4;5,4;Medium;UPI;VERDADERO;FALSO;6,481481481;0,740740741;June;Online;12,96;22,04;VERDADERO;12;2;19;30,25943396
ORD639;Marco’s Pizza;Charlotte, NC;18/6/2025 20:00;18/6/2025 20:25;25;Medium;Non-Veg;3;4;Low;Wallet;VERDADERO;FALSO;6,25;0,75;June;Online;9,6;15,4;FALSO;6;1;20;26,66666667
ORD640;Pizza Hut;Miami, FL;18/6/2025 21:00;18/6/2025 21:30;30;Medium;Veg;2;4,1;Low;Card;VERDADERO;FALSO;7,317073171;0,487804878;June;Online;9,84;20,16;FALSO;4;1;21;29,94845361
ORD641;Domino's;Los Angeles, CA;19/6/2025 18:15;19/6/2025 18:55;40;Large;Cheese Burst;5;6,3;Medium;Cash;VERDADERO;FALSO;6,349206349;0,793650794;June;Offline;15,12;24,88;VERDADERO;15;2;18;30,25943396
ORD642;Little Caesars;Denver, CO;19/6/2025 19:10;19/6/2025 19:55;45;XL;Vegan;2;7;High;Wallet;VERDADERO;FALSO;6,428571429;0,285714286;June;Online;16,8;28,2;VERDADERO;8;3;19;28,84422111
ORD643;Domino's;Austin, TX;19/6/2025 20:00;19/6/2025 20:30;30;Large;Cheese Burst;4;5,4;Medium;Card;VERDADERO;FALSO;5,555555556;0,740740741;June;Online;12,96;17,04;FALSO;12;2;20;30,25943396
ORD644;Marco’s Pizza;Tampa, FL;20/6/2025 18:10;20/6/2025 18:40;30;Small;Thai Chicken;3;3,2;Medium;Cash;VERDADERO;FALSO;9,375;0,9375;June;Offline;7,68;22,32;FALSO;3;2;18;26,66666667
ORD645;Pizza Hut;Dallas, TX;20/6/2025 19:00;20/6/2025 19:30;30;Medium;Stuffed Crust;4;5,8;Medium;Card;VERDADERO;FALSO;5,172413793;0,689655172;June;Online;13,92;16,08;FALSO;8;2;19;29,94845361
ORD646;Domino's;San Francisco, CA;21/7/2025 19:00;21/7/2025 19:50;50;Large;Non-Veg;4;10;High;Card;VERDADERO;FALSO;5;0,4;July;Online;24;26;VERDADERO;12;3;19;30,25943396
ORD647;Papa John's;Indianapolis, IN;22/7/2025 20:00;22/7/2025 20:35;35;Medium;Gluten-Free;3;5,5;Medium;Wallet;VERDADERO;FALSO;6,363636364;0,545454545;July;Online;13,2;21,8;VERDADERO;6;2;20;28,18627451
ORD648;Pizza Hut;Seattle, WA;23/7/2025 18:30;23/7/2025 18:50;20;Small;Vegan;2;2;Low;UPI;VERDADERO;FALSO;10;1;July;Online;4,8;15,2;FALSO;2;1;18;29,94845361
ORD649;Little Caesars;Denver, CO;24/7/2025 19:45;24/7/2025 20:25;40;XL;Cheese Burst;5;8;High;Card;VERDADERO;FALSO;5;0,625;July;Online;19,2;20,8;VERDADERO;20;3;19;28,84422111
ORD650;Marco's Pizza;Boston, MA;25/7/2025 18:15;25/7/2025 18:45;30;Medium;Thai Chicken;3;4;Medium;UPI;VERDADERO;FALSO;7,5;0,75;July;Online;9,6;20,4;FALSO;6;2;18;30,28645833
ORD651;Domino's;Nashville, TN;26/7/2025 19:30;26/7/2025 20:10;40;Large;Sicilian;4;6,5;High;Cash;VERDADERO;VERDADERO;6,153846154;0,615384615;July;Offline;15,6;24,4;VERDADERO;12;3;19;30,25943396
ORD652;Papa John's;Detroit, MI;27/7/2025 20:45;27/7/2025 21:15;30;Medium;Veg;2;3,5;Low;Card;VERDADERO;VERDADERO;8,571428571;0,571428571;July;Online;8,4;21,6;FALSO;4;1;20;28,18627451
ORD653;Pizza Hut;El Paso, TX;28/7/2025 18:00;28/7/2025 18:30;30;Large;Non-Veg;4;5;Medium;Wallet;VERDADERO;FALSO;6;0,8;July;Online;12;18;FALSO;12;2;18;29,94845361
ORD654;Little Caesars;Washington, DC;29/7/2025 19:15;29/7/2025 19:55;40;XL;Cheese Burst;5;7;High;Card;VERDADERO;FALSO;5,714285714;0,714285714;July;Online;16,8;23,2;VERDADERO;20;3;19;28,84422111
ORD655;Marco's Pizza;Las Vegas, NV;30/7/2025 20:30;30/7/2025 21:00;30;Medium;Vegan;2;4;Medium;UPI;VERDADERO;FALSO;7,5;0,5;July;Online;9,6;20,4;FALSO;4;2;20;30,28645833
ORD656;Domino's;Louisville, KY;31/7/2025 18:45;31/7/2025 19:25;40;Large;Non-Veg;4;6;High;Domino's Cash;VERDADERO;FALSO;6,666666667;0,666666667;July;Offline;14,4;25,6;VERDADERO;12;3;18;30,25943396
ORD657;Papa John's;Baltimore, MD;1/8/2025 20:00;1/8/2025 20:30;30;Medium;Gluten-Free;3;5;Medium;Wallet;VERDADERO;FALSO;6;0,6;August;Online;12;18;FALSO;6;2;20;28,18627451
ORD658;Pizza Hut;Milwaukee, WI;2/8/2025 18:30;2/8/2025 19:00;30;Small;Vegan;2;3;Low;UPI;VERDADERO;VERDADERO;10;0,666666667;August;Online;7,2;22,8;FALSO;2;1;18;29,94845361
ORD659;Little Caesars;Albuquerque, NM;3/8/2025 19:45;3/8/2025 20:25;40;XL;Stuffed Crust;5;8;High;Card;VERDADERO;VERDADERO;5;0,625;August;Online;19,2;20,8;VERDADERO;20;3;19;28,84422111
ORD660;Marco's Pizza;Tucson, AZ;4/8/2025 18:00;4/8/2025 18:30;30;Medium;Non-Veg;3;4;Medium;UPI;VERDADERO;FALSO;7,5;0,75;August;Online;9,6;20,4;FALSO;6;2;18;30,28645833
ORD661;Domino's;Fresno, CA;5/8/2025 19:15;5/8/2025 19:55;40;Large;Veg;4;6;High;Cash;VERDADERO;FALSO;6,666666667;0,666666667;August;Offline;14,4;25,6;VERDADERO;12;3;19;30,25943396
ORD662;Papa John's;Sacramento, CA;6/8/2025 20:30;6/8/2025 21:00;30;Medium;Veg;2;3,5;Low;Card;VERDADERO;FALSO;8,571428571;0,571428571;August;Online;8,4;21,6;FALSO;4;1;20;28,18627451
ORD663;Pizza Hut;Kansas City, MO;7/8/2025 18:45;7/8/2025 19:15;30;Large;Non-Veg;4;5,5;Medium;Wallet;VERDADERO;FALSO;5,454545455;0,727272727;August;Online;13,2;16,8;FALSO;12;2;18;29,94845361
ORD664;Little Caesars;Mesa, AZ;8/8/2025 20:00;8/8/2025 20:40;40;XL;Cheese Burst;5;7,5;High;Card;VERDADERO;FALSO;5,333333333;0,666666667;August;Online;18;22;VERDADERO;20;3;20;28,84422111
ORD665;Marco's Pizza;Atlanta, GA;9/8/2025 18:15;9/8/2025 18:45;30;Small;Vegan;1;2,5;Low;Cash;VERDADERO;VERDADERO;12;0,4;August;Offline;6;24;FALSO;1;1;18;30,28645833
ORD666;Domino's;Omaha, NE;10/8/2025 19:30;10/8/2025 20:10;40;Large;Non-Veg;4;6,5;High;Card;VERDADERO;VERDADERO;6,153846154;0,615384615;August;Online;15,6;24,4;VERDADERO;12;3;19;30,25943396
ORD667;Papa John's;Raleigh, NC;11/8/2025 20:45;11/8/2025 21:15;30;Medium;Gluten-Free;3;5;Medium;Wallet;VERDADERO;FALSO;6;0,6;August;Online;12;18;FALSO;6;2;20;28,18627451
ORD668;Pizza Hut;Long Beach, CA;12/8/2025 18:00;12/8/2025 18:30;30;Small;Vegan;2;3;Low;UPI;VERDADERO;FALSO;10;0,666666667;August;Online;7,2;22,8;FALSO;2;1;18;29,94845361
ORD669;Little Caesars;Virginia Beach, VA;13/8/2025 19:15;13/8/2025 19:55;40;XL;Cheese Burst;5;7;High;Card;VERDADERO;FALSO;5,714285714;0,714285714;August;Online;16,8;23,2;VERDADERO;20;3;19;28,84422111
ORD670;Marco's Pizza;Oakland, CA;14/8/2025 20:30;14/8/2025 21:00;30;Medium;Non-Veg;3;4;Medium;UPI;VERDADERO;FALSO;7,5;0,75;August;Online;9,6;20,4;FALSO;6;2;20;30,28645833
ORD671;Domino's;San Jose, CA;15/8/2025 19:00;15/8/2025 19:35;35;Large;Cheese Burst;4;5;Medium;Card;VERDADERO;FALSO;7;0,8;August;Online;12;23;VERDADERO;12;2;19;30,25943396
ORD672;Pizza Hut;Austin, TX;16/8/2025 18:30;16/8/2025 19:10;40;Medium;Veg;2;6;High;Wallet;VERDADERO;VERDADERO;6,666666667;0,333333333;August;Online;14,4;25,6;VERDADERO;4;3;18;29,94845361
ORD673;Papa John's;Columbus, OH;17/8/2025 20:00;17/8/2025 20:25;25;Medium;Gluten-Free;3;3,5;Low;UPI;VERDADERO;VERDADERO;7,142857143;0,857142857;August;Online;8,4;16,6;FALSO;6;1;20;28,18627451
ORD674;Little Caesars;Fort Worth, TX;18/8/2025 19:15;18/8/2025 19:55;40;XL;Non-Veg;5;7;High;Cash;VERDADERO;FALSO;5,714285714;0,714285714;August;Offline;16,8;23,2;VERDADERO;20;3;19;28,84422111
ORD675;Marco's Pizza;Jacksonville, FL;19/8/2025 18:45;19/8/2025 19:15;30;Medium;Thai Chicken;3;4;Medium;Card;VERDADERO;FALSO;7,5;0,75;August;Online;9,6;20,4;FALSO;6;2;18;30,28645833
ORD676;Domino's;Indianapolis, IN;20/8/2025 20:30;20/8/2025 21:00;30;Large;Sicilian;4;5,5;Medium;UPI;VERDADERO;FALSO;5,454545455;0,727272727;August;Online;13,2;16,8;FALSO;12;2;20;30,25943396
ORD677;Pizza Hut;Charlotte, NC;21/8/2025 19:00;21/8/2025 19:30;30;Medium;Veg;2;4;Low;Wallet;VERDADERO;FALSO;7,5;0,5;August;Online;9,6;20,4;FALSO;4;1;19;29,94845361
ORD678;Papa John's;San Francisco, CA;22/8/2025 18:15;22/8/2025 18:50;35;Medium;Gluten-Free;3;5;Medium;Card;VERDADERO;FALSO;7;0,6;August;Online;12;23;VERDADERO;6;2;18;28,18627451
ORD679;Little Caesars;Denver, CO;23/8/2025 20:00;23/8/2025 20:45;45;XL;Cheese Burst;5;8;High;Cash;VERDADERO;VERDADERO;5,625;0,625;August;Offline;19,2;25,8;VERDADERO;20;3;20;28,84422111
ORD680;Marco's Pizza;Seattle, WA;24/8/2025 19:30;24/8/2025 20:00;30;Medium;Thai Chicken;3;4,5;Medium;UPI;VERDADERO;VERDADERO;6,666666667;0,666666667;August;Online;10,8;19,2;FALSO;6;2;19;30,28645833
ORD681;Domino's;Boston, MA;25/8/2025 18:00;25/8/2025 18:35;35;Large;Non-Veg;4;6;Medium;Card;VERDADERO;FALSO;5,833333333;0,666666667;August;Online;14,4;20,6;VERDADERO;12;2;18;30,25943396
ORD682;Pizza Hut;Detroit, MI;26/8/2025 19:15;26/8/2025 19:45;30;Medium;Veg;2;4;Low;Wallet;VERDADERO;FALSO;7,5;0,5;August;Online;9,6;20,4;FALSO;4;1;19;29,94845361
ORD683;Papa John's;Memphis, TN;27/8/2025 20:30;27/8/2025 21:00;30;Medium;Gluten-Free;3;5;Medium;UPI;VERDADERO;FALSO;6;0,6;August;Online;12;18;FALSO;6;2;20;28,18627451
ORD684;Little Caesars;Baltimore, MD;28/8/2025 18:45;28/8/2025 19:25;40;XL;Cheese Burst;5;7,5;High;Card;VERDADERO;FALSO;5,333333333;0,666666667;August;Online;18;22;VERDADERO;20;3;18;28,84422111
ORD685;Marco's Pizza;Nashville, TN;29/8/2025 19:00;29/8/2025 19:30;30;Medium;Thai Chicken;3;4;Medium;Cash;VERDADERO;FALSO;7,5;0,75;August;Offline;9,6;20,4;FALSO;6;2;19;30,28645833
ORD686;Domino's;Portland, OR;30/8/2025 20:15;30/8/2025 20:45;30;Large;Sicilian;4;5,5;Medium;UPI;VERDADERO;VERDADERO;5,454545455;0,727272727;August;Online;13,2;16,8;FALSO;12;2;20;30,25943396
ORD687;Pizza Hut;Oklahoma City, OK;31/8/2025 18:30;31/8/2025 19:00;30;Medium;Veg;2;4;Low;Wallet;VERDADERO;VERDADERO;7,5;0,5;August;Online;9,6;20,4;FALSO;4;1;18;29,94845361
ORD688;Papa John's;Las Vegas, NV;1/9/2025 19:45;1/9/2025 20:15;30;Medium;Gluten-Free;3;5;Medium;Card;VERDADERO;FALSO;6;0,6;September;Online;12;18;FALSO;6;2;19;28,18627451
ORD689;Little Caesars;Louisville, KY;2/9/2025 20:00;2/9/2025 20:40;40;XL;Cheese Burst;5;8;High;UPI;VERDADERO;FALSO;5;0,625;September;Online;19,2;20,8;VERDADERO;20;3;20;28,84422111
ORD690;Marco's Pizza;Milwaukee, WI;3/9/2025 18:15;3/9/2025 18:45;30;Medium;Thai Chicken;3;4;Medium;Card;VERDADERO;FALSO;7,5;0,75;September;Online;9,6;20,4;FALSO;6;2;18;30,28645833
ORD691;Domino's;Albuquerque, NM;4/9/2025 19:30;4/9/2025 20:00;30;Large;Non-Veg;4;6;Medium;Cash;VERDADERO;FALSO;5;0,666666667;September;Offline;14,4;15,6;FALSO;12;2;19;30,25943396
ORD692;Pizza Hut;Tucson, AZ;5/9/2025 20:45;5/9/2025 21:15;30;Medium;Veg;2;4;Low;Wallet;VERDADERO;FALSO;7,5;0,5;September;Online;9,6;20,4;FALSO;4;1;20;29,94845361
ORD693;Papa John's;Fresno, CA;6/9/2025 18:00;6/9/2025 18:30;30;Medium;Gluten-Free;3;5;Medium;UPI;VERDADERO;VERDADERO;6;0,6;September;Online;12;18;FALSO;6;2;18;28,18627451
ORD694;Little Caesars;Sacramento, CA;7/9/2025 19:15;7/9/2025 19:55;40;XL;Cheese Burst;5;7;High;Card;VERDADERO;VERDADERO;5,714285714;0,714285714;September;Online;16,8;23,2;VERDADERO;20;3;19;28,84422111
ORD695;Marco's Pizza;Kansas City, MO;8/9/2025 20:30;8/9/2025 21:00;30;Medium;Thai Chicken;3;4,5;Medium;Cash;VERDADERO;FALSO;6,666666667;0,666666667;September;Offline;10,8;19,2;FALSO;6;2;20;30,28645833
ORD696;Domino's;Mesa, AZ;9/9/2025 18:45;9/9/2025 19:15;30;Large;Sicilian;4;5,5;Medium;UPI;VERDADERO;FALSO;5,454545455;0,727272727;September;Online;13,2;16,8;FALSO;12;2;18;30,25943396
ORD697;Pizza Hut;Atlanta, GA;10/9/2025 19:00;10/9/2025 19:30;30;Medium;Veg;2;4;Low;Wallet;VERDADERO;FALSO;7,5;0,5;September;Online;9,6;20,4;FALSO;4;1;19;29,94845361
ORD698;Papa John's;Omaha, NE;11/9/2025 20:15;11/9/2025 20:45;30;Medium;Gluten-Free;3;5;Medium;UPI;VERDADERO;FALSO;6;0,6;September;Online;12;18;FALSO;6;2;20;28,18627451
ORD699;Little Caesars;Louisville, KY;12/9/2025 19:30;12/9/2025 20:00;30;XL;Cheese Burst;5;6;High;Card;VERDADERO;FALSO;5;0,833333333;September;Online;14,4;15,6;FALSO;20;3;19;28,84422111
ORD700;Marco's Pizza;Milwaukee, WI;13/9/2025 18:45;13/9/2025 19:15;30;Medium;Thai Chicken;3;4,5;Medium;Cash;VERDADERO;VERDADERO;6,666666667;0,666666667;September;Offline;10,8;19,2;FALSO;6;2;18;30,28645833
ORD701;Domino's;Albuquerque, NM;14/9/2025 20:00;14/9/2025 20:30;30;Large;Sicilian;4;5,5;Medium;UPI;VERDADERO;VERDADERO;5,454545455;0,727272727;September;Online;13,2;16,8;FALSO;12;2;20;30,25943396
ORD702;Pizza Hut;Atlanta, GA;15/9/2025 19:15;15/9/2025 19:45;30;Medium;Veg;2;4;Low;Wallet;VERDADERO;FALSO;7,5;0,5;September;Online;9,6;20,4;FALSO;4;1;19;29,94845361
ORD703;Papa John's;Omaha, NE;16/9/2025 20:30;16/9/2025 21:00;30;Medium;Gluten-Free;3;5;Medium;Card;VERDADERO;FALSO;6;0,6;September;Online;12;18;FALSO;6;2;20;28,18627451
ORD704;Little Caesars;Louisville, KY;17/9/2025 19:45;17/9/2025 20:15;30;XL;Cheese Burst;5;6;High;UPI;VERDADERO;FALSO;5;0,833333333;September;Online;14,4;15,6;FALSO;20;3;19;28,84422111
ORD705;Marco's Pizza;Milwaukee, WI;18/9/2025 18:00;18/9/2025 18:30;30;Medium;Thai Chicken;3;4,5;Medium;Cash;VERDADERO;FALSO;6,666666667;0,666666667;September;Offline;10,8;19,2;FALSO;6;2;18;30,28645833
ORD706;Domino's;Albuquerque, NM;19/9/2025 20:15;19/9/2025 20:45;30;Large;Sicilian;4;5,5;Medium;UPI;VERDADERO;FALSO;5,454545455;0,727272727;September;Online;13,2;16,8;FALSO;12;2;20;30,25943396
ORD707;Pizza Hut;Atlanta, GA;20/9/2025 19:30;20/9/2025 20:00;30;Medium;Veg;2;4;Low;Wallet;VERDADERO;VERDADERO;7,5;0,5;September;Online;9,6;20,4;FALSO;4;1;19;29,94845361
ORD708;Papa John's;Omaha, NE;21/9/2025 20:45;21/9/2025 21:15;30;Medium;Gluten-Free;3;5;Medium;Card;VERDADERO;VERDADERO;6;0,6;September;Online;12;18;FALSO;6;2;20;28,18627451
ORD709;Little Caesars;Louisville, KY;22/9/2025 19:00;22/9/2025 19:30;30;XL;Cheese Burst;5;6;High;UPI;VERDADERO;FALSO;5;0,833333333;September;Online;14,4;15,6;FALSO;20;3;19;28,84422111
ORD710;Marco's Pizza;Milwaukee, WI;23/9/2025 18:15;23/9/2025 18:45;30;Medium;Thai Chicken;3;4,5;Medium;Cash;VERDADERO;FALSO;6,666666667;0,666666667;September;Offline;10,8;19,2;FALSO;6;2;18;30,28645833
ORD711;Domino's;Albuquerque, NM;24/9/2025 19:30;24/9/2025 20:00;30;Large;Sicilian;4;5,5;Medium;UPI;VERDADERO;FALSO;5,454545455;0,727272727;September;Online;13,2;16,8;FALSO;12;2;19;30,25943396
ORD712;Pizza Hut;Atlanta, GA;25/9/2025 20:45;25/9/2025 21:15;30;Medium;Veg;2;4;Low;Wallet;VERDADERO;FALSO;7,5;0,5;September;Online;9,6;20,4;FALSO;4;1;20;29,94845361
ORD713;Papa John's;Omaha, NE;26/9/2025 18:00;26/9/2025 18:30;30;Medium;Gluten-Free;3;5;Medium;Card;VERDADERO;FALSO;6;0,6;September;Online;12;18;FALSO;6;2;18;28,18627451
ORD714;Little Caesars;Louisville, KY;27/9/2025 19:15;27/9/2025 19:45;30;XL;Cheese Burst;5;6;High;UPI;VERDADERO;VERDADERO;5;0,833333333;September;Online;14,4;15,6;FALSO;20;3;19;28,84422111
ORD715;Marco's Pizza;Milwaukee, WI;28/9/2025 20:30;28/9/2025 21:00;30;Medium;Thai Chicken;3;4,5;Medium;Cash;VERDADERO;VERDADERO;6,666666667;0,666666667;September;Offline;10,8;19,2;FALSO;6;2;20;30,28645833
ORD716;Domino's;Albuquerque, NM;29/9/2025 19:00;29/9/2025 19:30;30;Large;Sicilian;4;5,5;Medium;UPI;VERDADERO;FALSO;5,454545455;0,727272727;September;Online;13,2;16,8;FALSO;12;2;19;30,25943396
ORD717;Pizza Hut;Atlanta, GA;30/9/2025 20:15;30/9/2025 20:45;30;Medium;Veg;2;4;Low;Wallet;VERDADERO;FALSO;7,5;0,5;September;Online;9,6;20,4;FALSO;4;1;20;29,94845361
ORD718;Papa John's;Omaha, NE;1/10/2025 18:30;1/10/2025 19:00;30;Medium;Gluten-Free;3;5;Medium;Card;VERDADERO;FALSO;6;0,6;October;Online;12;18;FALSO;6;2;18;28,18627451
ORD719;Little Caesars;Louisville, KY;2/10/2025 19:45;2/10/2025 20:15;30;XL;Cheese Burst;5;6;High;UPI;VERDADERO;FALSO;5;0,833333333;October;Online;14,4;15,6;FALSO;20;3;19;28,84422111
ORD720;Marco's Pizza;Milwaukee, WI;3/10/2025 18:00;3/10/2025 18:30;30;Medium;Thai Chicken;3;4,5;Medium;Cash;VERDADERO;FALSO;6,666666667;0,666666667;October;Offline;10,8;19,2;FALSO;6;2;18;30,28645833
ORD721;Domino's;Albuquerque, NM;4/10/2025 19:15;4/10/2025 19:45;30;Large;Sicilian;4;5,5;Medium;UPI;VERDADERO;VERDADERO;5,454545455;0,727272727;October;Online;13,2;16,8;FALSO;12;2;19;30,25943396
ORD722;Pizza Hut;Atlanta, GA;5/10/2025 20:30;5/10/2025 21:00;30;Medium;Veg;2;4;Low;Wallet;VERDADERO;VERDADERO;7,5;0,5;October;Online;9,6;20,4;FALSO;4;1;20;29,94845361
ORD723;Papa John's;Omaha, NE;6/10/2025 18:45;6/10/2025 19:15;30;Medium;Gluten-Free;3;5;Medium;Card;VERDADERO;FALSO;6;0,6;October;Online;12;18;FALSO;6;2;18;28,18627451
ORD724;Little Caesars;Louisville, KY;7/10/2025 19:00;7/10/2025 19:30;30;XL;Cheese Burst;5;6;High;UPI;VERDADERO;FALSO;5;0,833333333;October;Online;14,4;15,6;FALSO;20;3;19;28,84422111
ORD725;Marco's Pizza;Milwaukee, WI;8/10/2025 20:15;8/10/2025 20:45;30;Medium;Thai Chicken;3;4,5;Medium;UPI;VERDADERO;FALSO;6,666666667;0,666666667;October;Online;10,8;19,2;FALSO;6;2;20;30,28645833
ORD726;Papa John's;Omaha, NE;9/10/2025 20:30;9/10/2025 21:00;30;Medium;Gluten-Free;3;5;Medium;UPI;VERDADERO;FALSO;6;0,6;October;Online;12;18;FALSO;6;2;20;28,18627451
ORD727;Little Caesars;Louisville, KY;10/10/2025 19:45;10/10/2025 20:15;30;XL;Cheese Burst;5;6;High;Card;VERDADERO;FALSO;5;0,833333333;October;Online;14,4;15,6;FALSO;20;3;19;28,84422111
ORD728;Marco's Pizza;Milwaukee, WI;11/10/2025 18:00;11/10/2025 18:30;30;Medium;Thai Chicken;3;4,5;Medium;Cash;VERDADERO;VERDADERO;6,666666667;0,666666667;October;Offline;10,8;19,2;FALSO;6;2;18;30,28645833
ORD729;Domino's;Albuquerque, NM;12/10/2025 19:15;12/10/2025 19:45;30;Large;Sicilian;4;5,5;Medium;UPI;VERDADERO;VERDADERO;5,454545455;0,727272727;October;Online;13,2;16,8;FALSO;12;2;19;30,25943396
ORD730;Pizza Hut;Atlanta, GA;13/10/2025 20:30;13/10/2025 21:00;30;Medium;Veg;2;4;Low;Wallet;VERDADERO;FALSO;7,5;0,5;October;Online;9,6;20,4;FALSO;4;1;20;29,94845361
ORD731;Papa John's;Omaha, NE;14/10/2025 18:45;14/10/2025 19:15;30;Medium;Gluten-Free;3;5;Medium;Card;VERDADERO;FALSO;6;0,6;October;Online;12;18;FALSO;6;2;18;28,18627451
ORD732;Little Caesars;Louisville, KY;15/10/2025 19:00;15/10/2025 19:30;30;XL;Cheese Burst;5;6;High;UPI;VERDADERO;FALSO;5;0,833333333;October;Online;14,4;15,6;FALSO;20;3;19;28,84422111
ORD733;Marco's Pizza;Milwaukee, WI;16/10/2025 20:15;16/10/2025 20:45;30;Medium;Thai Chicken;3;4,5;Medium;Cash;VERDADERO;FALSO;6,666666667;0,666666667;October;Offline;10,8;19,2;FALSO;6;2;20;30,28645833
ORD734;Domino's;Albuquerque, NM;17/10/2025 19:30;17/10/2025 20:00;30;Large;Sicilian;4;5,5;Medium;UPI;VERDADERO;FALSO;5,454545455;0,727272727;October;Online;13,2;16,8;FALSO;12;2;19;30,25943396
ORD735;Pizza Hut;Atlanta, GA;18/10/2025 20:45;18/10/2025 21:15;30;Medium;Veg;2;4;Low;Wallet;VERDADERO;VERDADERO;7,5;0,5;October;Online;9,6;20,4;FALSO;4;1;20;29,94845361
ORD736;Papa John's;Omaha, NE;19/10/2025 18:00;19/10/2025 18:30;30;Medium;Gluten-Free;3;5;Medium;Card;VERDADERO;VERDADERO;6;0,6;October;Online;12;18;FALSO;6;2;18;28,18627451
ORD737;Little Caesars;Louisville, KY;20/10/2025 19:15;20/10/2025 19:45;30;XL;Cheese Burst;5;6;High;UPI;VERDADERO;FALSO;5;0,833333333;October;Online;14,4;15,6;FALSO;20;3;19;28,84422111
ORD738;Marco's Pizza;Milwaukee, WI;21/10/2025 20:30;21/10/2025 21:00;30;Medium;Thai Chicken;3;4,5;Medium;Cash;VERDADERO;FALSO;6,666666667;0,666666667;October;Offline;10,8;19,2;FALSO;6;2;20;30,28645833
ORD739;Domino's;Albuquerque, NM;22/10/2025 19:00;22/10/2025 19:30;30;Large;Sicilian;4;5,5;Medium;UPI;VERDADERO;FALSO;5,454545455;0,727272727;October;Online;13,2;16,8;FALSO;12;2;19;30,25943396
ORD740;Pizza Hut;Atlanta, GA;23/10/2025 20:15;23/10/2025 20:45;30;Medium;Veg;2;4;Low;Wallet;VERDADERO;FALSO;7,5;0,5;October;Online;9,6;20,4;FALSO;4;1;20;29,94845361
ORD741;Papa John's;Omaha, NE;24/10/2025 18:30;24/10/2025 19:00;30;Medium;Gluten-Free;3;5;Medium;Card;VERDADERO;FALSO;6;0,6;October;Online;12;18;FALSO;6;2;18;28,18627451
